local-date,local-time,detector-Id,lane-Id,lane-count,lane-speed
20191205,340,DMDS79 - I-80 WB @ Altoona 1st A,1,,127
20191205,340,DMDS79 - I-80 WB @ Altoona 1st A,2,1,128
20191205,340,DMDS84 - I-35 SB @ NE 142nd Ave,1,,117
20191205,340,DMDS84 - I-35 SB @ NE 142nd Ave,2,,90
20191205,340,DMDS85 - I-35 NB @ NE 158th Ave,1,,120
20191205,340,DMDS85 - I-35 NB @ NE 158th Ave,2,,118
20191205,340,DMDS90 - I-80/35 EB @ NW Beaver,1,1,124
20191205,340,DMDS90 - I-80/35 EB @ NW Beaver,2,2,98
20191205,340,DMDS90 - I-80/35 EB @ NW Beaver,3,2,113
20191205,340,DMDS95 - I-80/35 WB @ IA 141,1,,70
20191205,340,DMDS95 - I-80/35 WB @ IA 141,2,,71
20191205,340,DMDS95 - I-80/35 WB @ IA 141,3,1,90
20191205,340,DMDS97 - I-80/35 WB @ University,1,,109
20191205,340,DMDS97 - I-80/35 WB @ University,2,,106
20191205,340,DMDS97 - I-80/35 WB @ University,3,1,100
20191205,340,DMDS99 - I-80 EB @ I-35 SB Off R,1,,95
20191205,340,DMDS99 - I-80 EB @ I-35 SB Off R,2,1,67
20191205,340,ICDS07 - I-80 EB @ Coral Ridge A,1,,123
20191205,340,ICDS07 - I-80 EB @ Coral Ridge A,2,1,113
20191205,340,ICDS07 - I-80 EB @ Coral Ridge A,3,3,104
20191205,340,ICDS08 - I-80 EB @ 1st Ave Off R,1,,108
20191205,340,ICDS08 - I-80 EB @ 1st Ave Off R,2,2,93
20191205,340,ICDS08 - I-80 EB @ 1st Ave Off R,3,1,87
20191205,340,ICDS11 - I-80 EB @ West of Herbe,1,,101
20191205,340,ICDS11 - I-80 EB @ West of Herbe,2,1,93
20191205,340,ICDS14 - US 218 NB @ I-80 WB Off,1,,119
20191205,340,ICDS14 - US 218 NB @ I-80 WB Off,2,,116
20191205,340,ICDS16 - I-380 NB Off Ramp @ Pen,1,,80
20191205,340,ICDS16 - I-380 SB On Ramp @ Penn,1,,101
20191205,340,ICDS29 - I-80 WB @ Black Hawk Av,1,,109
20191205,340,ICDS29 - I-80 WB @ Black Hawk Av,2,,118
20191205,340,ICDS30 - I-80 EB @ Eagle Ave,1,,114
20191205,340,ICDS30 - I-80 EB @ Eagle Ave,2,,127
20191205,340,IWZ0257 - IA 967 NB @ Oakdale,1,,70
20191205,340,IWZ0257 - IA 967 NB @ Oakdale,2,1,63
20191205,340,IWZ3074 - IA 163 WB Off Ramp @ W,2,1,99
20191205,340,IWZ3087 - Avenue of the Cities E,1,,51
20191205,340,IWZ3087 - Avenue of the Cities E,2,1,49
20191205,340,IWZ3087 - Avenue of the Cities W,1,,56
20191205,340,IWZ3087 - Avenue of the Cities W,2,,73
20191205,340,IWZ3088 - Penn St EB @ I-380,1,,58
20191205,340,IWZ3088 - Penn St EB Right Turn,1,,47
20191205,340,IWZ3088 - Penn St WB @ I-380,1,,52
20191205,340,IWZ3344 - SB I-380 SB @ MM 4.75,1,,111
20191205,340,IWZ3344 - SB I-380 SB @ MM 4.75,2,,110
20191205,340,IWZ3504 - 19th St NB @ North of,1,,80
20191205,340,IWZ3504 - 19th St NB @ North of,2,,77
20191205,340,IWZ3506 - US 30 WB @ MM 228.85,1,,92
20191205,340,IWZ3525 - I-35 SB @ US 18 Exit,1,,69
20191205,340,IWZ3551 - Ave of the Cities WB @,1,,53
20191205,340,IWZ3551 - Ave of the Cities WB @,2,,48
20191205,340,IWZ3717 - I-29 NB @ MM 83.85,1,,22
20191205,340,NVDS04 - US 30 EB @ S 11th St,1,,100
20191205,340,NVDS04 - US 30 EB @ S 11th St,2,2,91
20191205,340,NWDS03 - I-80 EB @ IA 14,1,1,100
20191205,340,NWDS03 - I-80 EB @ IA 14,2,,103
20191205,340,NWDS04 - I-80 EB @ W 4th St,1,1,74
20191205,340,NWDS04 - I-80 EB @ W 4th St,2,1,80
20191205,340,NWDS05 - I-80 WB @ E 12th St,1,,108
20191205,340,NWDS05 - I-80 WB @ E 12th St,2,,140
20191205,340,NWDS06 - I-80 WB @ Iowa Speedway,1,2,89
20191205,340,NWDS06 - I-80 WB @ Iowa Speedway,2,,69
20191205,340,NWDS07 - I-80 WB @ 84th St,1,2,74
20191205,340,NWDS07 - I-80 WB @ 84th St,2,,66
20191205,340,QCDS06 - I-74 WB @ Toll Plaza Me,1,,
20191205,340,QCDS06 - I-74 WB @ Toll Plaza Me,2,,
20191205,340,QCDS11 - I-74 EB @ South Tower M,1,,
20191205,340,QCDS11 - I-74 EB @ South Tower M,2,1,72
20191205,340,QCDS14 - I-74 EB Off Ramp @ Sout,1,,82
20191205,340,QCDS23 - I-80 WB @ US 61,1,,98
20191205,340,QCDS23 - I-80 WB @ US 61,2,1,84
20191205,340,WLDS02 - US 20 EB @ Hawkeye Rd,1,,17
20191205,340,WLDS02 - US 20 EB @ Hawkeye Rd,2,,111
20191205,340,WLDS03 - US 20 EB @ Hammond Ave,1,,107
20191205,340,WLDS04 - US 20 EB @ US 218,1,,114
20191205,340,WLDS04 - US 20 WB @ US 218,1,,119
20191205,340,WLDS07 - I-380 NB @ River Forest,2,,130
20191205,340,WLDS10 - I-380 NB @ Gilbertville,1,,112
20191205,340,WLDS10 - I-380 NB @ Gilbertville,2,,114
20191205,340,WLDS11 - I-380 SB @ S Raymond Rd,1,,68
20191205,340,WLDS11 - I-380 SB @ S Raymond Rd,2,,92
20191205,340,WLDS18 - I-380 NB @ San Marnan D,1,,80
20191205,340,WLDS18 - I-380 NB @ San Marnan D,2,,84
20191205,340,WLDS18 - I-380 NB @ San Marnan D,3,,90
20191205,340,WLDS18 - I-380 NB @ San Marnan D,4,,58
20191205,500,ADR2410 - IA 13 SB @ MM 33.35,1,,
20191205,500,ADR2520 - US 18 NB @ MM 253.20,1,,
20191205,500,ADR2520 - US 18 NB @ MM 253.20,2,,
20191205,500,ADR2520 - US 18 SB @ MM 235.20,1,,
20191205,500,ADR2520 - US 18 SB @ MM 235.20,2,,
20191205,500,ADR2800 - IA 2 EB @ MM 117.30,1,,
20191205,500,AMDS07 - I-35 SB @ US 30 EB Off,1,1,89
20191205,500,AMDS07 - I-35 SB @ US 30 EB Off,2,,92
20191205,500,AMDS10 - I-35 NB @ E Lincoln Way,1,,101
20191205,500,AMDS10 - I-35 NB @ E Lincoln Way,2,,87
20191205,500,AMDS15 - US 30 WB @ S Dakota Ave,1,,100
20191205,500,AMDS15 - US 30 WB @ S Dakota Ave,2,,92
20191205,500,AMDS20 - US 30 EB @ US 69 SB On,1,,103
20191205,500,AMDS20 - US 30 EB @ US 69 SB On,2,,82
20191205,500,AMDS23 - US 30 EB @ MM 152,1,,106
20191205,500,AMDS23 - US 30 EB @ MM 152,2,,112
20191205,500,CBDS04 - I-29 SB @ I-80 WB Off R,1,,97
20191205,500,CBDS04 - I-29 SB @ I-80 WB Off R,2,,101
20191205,500,CBDS14 - I-29 SB @ I-80/29 Inter,2,1,96
20191205,500,CBDS20 - I-80 EB @ Harry Langdon,1,1,106
20191205,500,CBDS20 - I-80 EB @ Harry Langdon,2,,81
20191205,500,CBDS22 - I-80 WB @ East of Madis,1,,117
20191205,500,CBDS22 - I-80 WB @ East of Madis,2,1,84
20191205,500,CBDS23 - I-80 WB @ McPherson Ave,1,,121
20191205,500,CBDS23 - I-80 WB @ McPherson Ave,2,1,122
20191205,500,CBDS26 - I-29 NB @ Co Rd H10,1,,126
20191205,500,CBDS26 - I-29 NB @ Co Rd H10,2,,113
20191205,500,CBDS27 - I-29 NB @ Basswood Rd,1,,118
20191205,500,CBDS27 - I-29 NB @ Basswood Rd,2,1,113
20191205,500,CBDS32 - I-29 SB @ Nebraska Ave,1,,105
20191205,500,CBDS32 - I-29 SB @ Nebraska Ave,2,1,105
20191205,500,CBDS32 - I-29 SB Off Ramp @ Nebr,1,,85
20191205,500,CBDS33 - I-29 SB @ 9th Ave On Ra,1,,101
20191205,500,CBDS33 - I-29 SB @ 9th Ave On Ra,2,,95
20191205,500,CBDS36 - I-480 WB On Ramp @ I-29,1,1,110
20191205,500,CBDS36 - I-480 WB On Ramp @ I-29,2,,76
20191205,500,CBDS38 - I-29 SB @ I-480 WB Off,1,1,106
20191205,500,CBDS38 - I-29 SB @ I-480 WB Off,2,1,116
20191205,500,CBDS38 - I-29 SB Off Ramp @ I-48,1,,100
20191205,500,CBDS43 - I-29 NB On Ramp @ N 25t,1,,72
20191205,500,CBDS43 - I-29 SB Off Ramp @ N 25,1,,68
20191205,500,CBDS44 - I-29 NB @ N 16th St,1,1,103
20191205,500,CBDS44 - I-29 NB @ N 16th St,2,,89
20191205,500,CBDS45 - I-29 SB @ N 16th St,1,,96
20191205,500,CBDS45 - I-29 SB @ N 16th St,2,,118
20191205,500,CBDS49 - I-680 WB Off Ramp @ I-2,1,,40
20191205,500,CBDS55 - I-29/80 NB @ S 24th St,1,,93
20191205,500,CBDS55 - I-29/80 NB @ S 24th St,2,,95
20191205,500,CBDS58 - I-29/80 NB Off Ramp @ S,1,,81
20191205,500,CBDS61 - I-80 WB EXP @ I-29 West,1,,137
20191205,500,CBDS61 - I-80 WB EXP @ I-29 West,2,1,120
20191205,500,CBDS61 - I-80 WB EXP @ I-29 West,3,,99
20191205,500,CBDS72 - I-80 EB Off Ramp @ to S,1,1,104
20191205,500,CBDS72 - I-80 EB Off Ramp @ to S,2,,102
20191205,500,CBDS74 - I-80 EB @ West of S 24t,1,,132
20191205,500,CBDS74 - I-80 EB @ West of S 24t,3,1,98
20191205,500,CBDS76 - I-29 SB @ US 275,1,,126
20191205,500,CBDS76 - I-29 SB @ US 275,2,,97
20191205,500,CBDS78 - I-29/80 NB On Ramp @ S,1,,77
20191205,500,CBDS78 - I-80 WB EXP @ West of S,1,,108
20191205,500,CBDS78 - I-80 WB EXP @ West of S,2,,107
20191205,500,CBDS78 - I-80 WB EXP @ West of S,3,,115
20191205,500,CBDS79 - I-29/80 NB @ S Expway S,1,,103
20191205,500,CBDS79 - I-29/80 NB @ S Expway S,2,1,98
20191205,500,CBDS79 - I-29/80 NB @ S Expway S,3,,100
20191205,500,CBDS79 - I-29/80 NB Off Ramp @ S,1,,87
20191205,500,CBDS80 - I-80 WB Off Ramp @ I-29,1,,92
20191205,500,CBDS85 - I-80 EB @ East of S 24t,1,,117
20191205,500,CBDS85 - I-80 EB @ East of S 24t,2,,94
20191205,500,CBDS85 - I-80 EB @ East of S 24t,3,,100
20191205,500,CRDS02 - I-380 NB @ Wright Broth,1,,127
20191205,500,CRDS02 - I-380 NB @ Wright Broth,2,1,124
20191205,500,CRDS05 - I-380 SB @ US 30,1,,113
20191205,500,CRDS05 - I-380 SB @ US 30,2,,108
20191205,500,CRDS08 - I-380 NB @ Hawkeye down,1,,100
20191205,500,CRDS08 - I-380 NB @ Hawkeye down,2,,105
20191205,500,CRDS08 - I-380 NB @ Hawkeye down,3,,111
20191205,500,CRDS08 - I-380 SB Off Ramp @ US,1,,115
20191205,500,CRDS09 - I-380 SB @ 33rd Ave SW,1,2,98
20191205,500,CRDS09 - I-380 SB @ 33rd Ave SW,2,2,103
20191205,500,CRDS09 - I-380 SB @ 33rd Ave SW,3,,89
20191205,500,CRDS15 - I-380 NB @ 1st Ave SW,1,,90
20191205,500,CRDS15 - I-380 NB @ 1st Ave SW,2,,103
20191205,500,CRDS15 - I-380 NB @ 1st Ave SW,3,1,80
20191205,500,CRDS17 - I-380 NB @ 1st St W,1,,89
20191205,500,CRDS17 - I-380 NB @ 1st St W,2,,97
20191205,500,CRDS17 - I-380 NB @ 1st St W,3,1,92
20191205,500,CRDS21 - I-380 NB @ South of H A,1,,98
20191205,500,CRDS21 - I-380 NB @ South of H A,2,1,98
20191205,500,CRDS21 - I-380 NB @ South of H A,3,1,105
20191205,500,CRDS23 - I-380 NB @ H Ave Off Ra,1,1,110
20191205,500,CRDS23 - I-380 NB @ H Ave Off Ra,2,,96
20191205,500,CRDS23 - I-380 NB @ H Ave Off Ra,3,2,95
20191205,500,CRDS23 - I-380 NB Off Ramp @ H A,1,,84
20191205,500,CRDS28 - I-380 NB @ 32nd St On R,1,1,108
20191205,500,CRDS28 - I-380 NB @ 32nd St On R,2,,113
20191205,500,CRDS28 - I-380 NB @ 32nd St On R,3,,96
20191205,500,CRDS28 - I-380 SB Off Ramp @ 32n,1,,78
20191205,500,CRDS36 - I-380 SB @ County Home,1,,123
20191205,500,CRDS36 - I-380 SB @ County Home,2,,116
20191205,500,CRDS38 - US 30 EB On Ramp @ 80th,1,,86
20191205,500,CRDS39 - US 30 EB @ Stoney Point,1,,117
20191205,500,CRDS39 - US 30 EB @ Stoney Point,2,,93
20191205,500,CRDS42 - US 30 WB @ East of Edge,1,,101
20191205,500,CRDS42 - US 30 WB @ East of Edge,2,1,101
20191205,500,CRDS44 - US 30 EB On Ramp @ 6th,1,,71
20191205,500,CRDS44 - US 30 WB @ 6th St SW,1,,105
20191205,500,CRDS44 - US 30 WB @ 6th St SW,2,,88
20191205,500,CRDS44 - US 30 WB Off Ramp @ 6th,1,,73
20191205,500,CRDS45 - US 30 EB Off Ramp @ I-3,1,,66
20191205,500,CRDS46 - US 30 WB Off Ramp @ I-3,1,,61
20191205,500,CRDS48 - US 30 EB @ Kirkwood Blv,1,,114
20191205,500,CRDS48 - US 30 EB @ Kirkwood Blv,2,1,109
20191205,500,CRDS53 - US 30 WB @ East of Ivan,1,,107
20191205,500,CRDS53 - US 30 WB @ East of Ivan,2,,110
20191205,500,CRDS56 - IA 13 NB @ US 30,1,,123
20191205,500,CRDS56 - IA 13 NB @ US 30,2,,95
20191205,500,DMDS01 - I-35 NB @ East MixMaste,1,,103
20191205,500,DMDS01 - I-35 NB @ East MixMaste,2,1,98
20191205,500,DMDS03 - I-235 WB @ North of Gut,1,1,113
20191205,500,DMDS03 - I-235 WB @ North of Gut,2,,108
20191205,500,DMDS03 - I-235 WB @ North of Gut,3,,97
20191205,500,DMDS06 - I-235 WB @ Guthrie Ave,1,,114
20191205,500,DMDS06 - I-235 WB @ Guthrie Ave,2,1,93
20191205,500,DMDS06 - I-235 WB @ Guthrie Ave,3,,58
20191205,500,DMDS07 - I-235 WB @ South of Gut,1,1,105
20191205,500,DMDS07 - I-235 WB @ South of Gut,2,1,92
20191205,500,DMDS07 - I-235 WB @ South of Gut,3,2,93
20191205,500,DMDS11 - I-235 WB Off Ramp @ to,1,,79
20191205,500,DMDS11 - I-235 WB On Ramp @ from,1,,87
20191205,500,DMDS18 - I-235 WB @ Cottage Grov,1,,93
20191205,500,DMDS18 - I-235 WB @ Cottage Grov,2,,103
20191205,500,DMDS18 - I-235 WB @ Cottage Grov,3,,106
20191205,500,DMDS18 - I-235 WB @ Cottage Grov,4,,114
20191205,500,DMDS22 - I-235 EB On Ramp @ 63rd,1,,77
20191205,500,DMDS25 - I-235 WB @ Valley West,1,1,101
20191205,500,DMDS25 - I-235 WB @ Valley West,2,,79
20191205,500,DMDS25 - I-235 WB @ Valley West,3,,108
20191205,500,DMDS28 - I-35 SB On Ramp @ I-235,1,,103
20191205,500,DMDS29 - I-80/35 WB Off Ramp @ U,1,,92
20191205,500,DMDS30 - I-80/35 WB @ Douglas Av,1,,108
20191205,500,DMDS30 - I-80/35 WB @ Douglas Av,2,,117
20191205,500,DMDS30 - I-80/35 WB @ Douglas Av,3,,111
20191205,500,DMDS33 - I-80/35 WB On Ramp @ Me,1,,121
20191205,500,DMDS35 - I-80/35 EB @ 2nd Ave Of,1,,113
20191205,500,DMDS35 - I-80/35 EB @ 2nd Ave Of,2,,100
20191205,500,DMDS35 - I-80/35 EB @ 2nd Ave Of,3,1,85
20191205,500,DMDS45 - US 65 NB @ South of I-8,1,,101
20191205,500,DMDS49 - US 65 NB @ North of Arm,1,,109
20191205,500,DMDS49 - US 65 NB @ North of Arm,2,,103
20191205,500,DMDS50 - US 65 SB @ Army Post Rd,1,,109
20191205,500,DMDS50 - US 65 SB @ Army Post Rd,2,,109
20191205,500,DMDS51 - US 65 NB @ Army Post Rd,1,,111
20191205,500,DMDS51 - US 65 NB @ Army Post Rd,2,,90
20191205,500,DMDS51 - US 65 SB On Ramp @ Army,1,,116
20191205,500,DMDS53 - IA 5 NB @ US 69 NB On R,1,,111
20191205,500,DMDS53 - IA 5 NB @ US 69 NB On R,2,,103
20191205,500,DMDS53 - IA 5 NB @ US 69 NB On R,3,,87
20191205,500,DMDS53 - IA 5 SB @ US 69 NB Off,1,,100
20191205,500,DMDS53 - IA 5 SB @ US 69 NB Off,2,,109
20191205,500,DMDS53 - IA 5 SB @ US 69 NB Off,3,,90
20191205,500,DMDS55 - IA 5 NB @ Fleur Dr SB O,1,,127
20191205,500,DMDS55 - IA 5 NB @ Fleur Dr SB O,2,,114
20191205,500,DMDS64 - I-80 EB @ Jordan Creek,1,,116
20191205,500,DMDS64 - I-80 EB @ Jordan Creek,2,,93
20191205,500,DMDS64 - I-80 WB @ Jordan Creek,1,,105
20191205,500,DMDS64 - I-80 WB @ Jordan Creek,2,,85
20191205,500,DMDS70 - I-35 SB @ I-80 EB On Ra,1,,124
20191205,500,DMDS70 - I-35 SB @ I-80 EB On Ra,3,2,108
20191205,500,DMDS77 - I-80 WB @ Hubbell Ave,1,,127
20191205,500,DMDS77 - I-80 WB @ Hubbell Ave,2,1,105
20191205,500,DMDS77 - I-80 WB @ Hubbell Ave,3,,100
20191205,500,DMDS81 - I-35 NB @ MM 94,1,1,92
20191205,500,DMDS81 - I-35 NB @ MM 94,2,,77
20191205,500,DMDS90 - I-80/35 EB @ NW Beaver,1,,124
20191205,500,DMDS90 - I-80/35 EB @ NW Beaver,2,2,89
20191205,500,DMDS90 - I-80/35 EB @ NW Beaver,3,,98
20191205,500,DMDS97 - I-80/35 WB @ University,1,,109
20191205,500,DMDS97 - I-80/35 WB @ University,2,3,106
20191205,500,DMDS97 - I-80/35 WB @ University,3,1,85
20191205,500,DMDS97 - I-80/35 WB On Ramp @ Un,1,,84
20191205,500,DMDS98 - I-35 SB @ Raccoon River,1,,31
20191205,500,DMDS98 - I-35 SB @ Raccoon River,2,,93
20191205,500,DMDS98 - I-35 SB @ Raccoon River,3,,105
20191205,500,ICDS01 - I-80 EB @ Tiffin RA,1,1,98
20191205,500,ICDS01 - I-80 EB @ Tiffin RA,2,1,106
20191205,500,ICDS02 - I-80 WB @ Ireland Ave,1,,124
20191205,500,ICDS02 - I-80 WB @ Ireland Ave,2,2,117
20191205,500,ICDS06 - I-80 WB On Ramp @ Coral,1,,116
20191205,500,ICDS07 - I-80 EB @ Coral Ridge A,1,1,115
20191205,500,ICDS07 - I-80 EB @ Coral Ridge A,2,1,106
20191205,500,ICDS07 - I-80 EB @ Coral Ridge A,3,,108
20191205,500,ICDS10 - I-80 EB @ Dodge St Off,1,,100
20191205,500,ICDS10 - I-80 EB @ Dodge St Off,2,,115
20191205,500,ICDS10 - I-80 EB @ Dodge St Off,3,2,102
20191205,500,ICDS10 - I-80 EB Off Ramp @ Dodg,1,,89
20191205,500,ICDS12 - I-80 EB @ Wapsi Ave,1,,123
20191205,500,ICDS12 - I-80 EB @ Wapsi Ave,2,1,115
20191205,500,ICDS14 - US 218 NB @ I-80 WB Off,1,,119
20191205,500,ICDS14 - US 218 NB @ I-80 WB Off,2,,113
20191205,500,ICDS15 - I-380 NB @ Forevergreen,1,,108
20191205,500,ICDS15 - I-380 NB @ Forevergreen,2,2,111
20191205,500,ICDS15 - I-380 SB @ Forevergreen,1,,112
20191205,500,ICDS15 - I-380 SB @ Forevergreen,2,,113
20191205,500,ICDS16 - I-380 SB On Ramp @ Penn,1,,101
20191205,500,ICDS22 - I-380 SB @ Iowa River,1,1,121
20191205,500,ICDS22 - I-380 SB @ Iowa River,2,1,116
20191205,500,ICDS23 - I-380 SB @ 120th St,1,,111
20191205,500,ICDS23 - I-380 SB @ 120th St,2,1,123
20191205,500,ICDS29 - I-80 EB @ Black Hawk Av,1,,125
20191205,500,ICDS29 - I-80 EB @ Black Hawk Av,2,1,111
20191205,500,IWZ 3731 WB,1,,
20191205,500,IWZ2992 - I-74 WB @ Rock River I,1,,118
20191205,500,IWZ2992 - I-74 WB @ Rock River I,2,,104
20191205,500,IWZ3087 - Avenue of the Cities E,1,1,55
20191205,500,IWZ3087 - Avenue of the Cities E,2,,49
20191205,500,IWZ3166 - NB,1,,89
20191205,500,IWZ3192 - I-80 WB @ US 6,1,,126
20191205,500,IWZ3192 - I-80 WB @ US 6,2,3,108
20191205,500,IWZ3192 - I-80 WB @ US 6,3,,110
20191205,500,IWZ3192 - I-80 WB @ US 6,4,,96
20191205,500,IWZ3504 - 19th St SB @ North of,1,,108
20191205,500,IWZ3504 - 19th St SB @ North of,2,,26
20191205,500,IWZ3529 - I-280 WB @ West of I-7,1,,131
20191205,500,IWZ3529 - I-280 WB @ West of I-7,2,,117
20191205,500,NVDS03 - US 30 EB @ County Rd S1,1,,73
20191205,500,NVDS03 - US 30 EB @ County Rd S1,2,,85
20191205,500,NWDS02 - I-80 EB @ Cherry Creek,1,4,82
20191205,500,NWDS02 - I-80 EB @ Cherry Creek,2,,121
20191205,500,NWDS03 - I-80 EB @ IA 14,1,1,113
20191205,500,NWDS03 - I-80 EB @ IA 14,2,,103
20191205,500,NWDS06 - I-80 EB @ Iowa Speedway,1,,68
20191205,500,NWDS06 - I-80 EB @ Iowa Speedway,2,,92
20191205,500,NWDS06 - I-80 WB @ Iowa Speedway,1,,87
20191205,500,NWDS06 - I-80 WB @ Iowa Speedway,2,,69
20191205,500,QCDS10 - I-74 EB @ Toll Plaza Me,1,,
20191205,500,QCDS10 - I-74 EB @ Toll Plaza Me,2,,
20191205,500,QCDS11 - I-74 EB @ South Tower M,1,,
20191205,500,QCDS11 - I-74 EB @ South Tower M,2,1,76
20191205,500,QCDS18 - I-74 EB @ E 53rd St,1,1,109
20191205,500,QCDS18 - I-74 EB @ E 53rd St,2,1,108
20191205,500,QCDS19 - I-80 WB @ MM 287.5 Walc,1,,111
20191205,500,QCDS19 - I-80 WB @ MM 287.5 Walc,2,,101
20191205,500,WLDS02 - US 20 EB @ Hawkeye Rd,1,,17
20191205,500,WLDS02 - US 20 EB @ Hawkeye Rd,2,,111
20191205,500,WLDS03 - US 20 EB @ Hammond Ave,1,,107
20191205,500,WLDS07 - I-380 NB @ River Forest,2,,101
20191205,500,WLDS07 - I-380 SB Off Ramp @ Riv,1,,91
20191205,500,WLDS08 - I-380 SB @ Elk Run Cree,1,,97
20191205,500,WLDS08 - I-380 SB @ Elk Run Cree,2,,85
20191205,500,WLDS11 - I-380 NB @ S Raymond Rd,1,,101
20191205,500,WLDS11 - I-380 NB @ S Raymond Rd,2,,108
20191205,500,WLDS15 - I-380 NB @ Poyner Rd,1,,121
20191205,500,WLDS15 - I-380 NB @ Poyner Rd,2,,101
20191205,500,WLDS17 - I-380 NB @ E San Marnan,1,,101
20191205,500,WLDS17 - I-380 NB @ E San Marnan,2,,86
20191205,500,WLDS17 - I-380 NB @ E San Marnan,3,,82
20191205,520,ADR1240 - I-680 WB @ MM 23.05,1,,
20191205,520,ADR1240 - I-680 WB @ MM 23.05,2,,
20191205,520,ADR2230 - IA 3 SB @ MM 38.65,1,,
20191205,520,ADR2380 - IA 149 SB @ MM 24.15,1,,
20191205,520,ADR2520 - US 18 SB @ MM 235.20,1,,
20191205,520,ADR2520 - US 18 SB @ MM 235.20,2,,
20191205,520,ADR5010 - IA 5 SB @ MM 30.20,1,,
20191205,520,AMDS01 - I-35 NB @ IA 210,1,,117
20191205,520,AMDS01 - I-35 NB @ IA 210,2,3,108
20191205,520,AMDS07 - I-35 SB Off Ramp @ US 3,1,,71
20191205,520,AMDS15 - US 30 EB @ S Dakota Ave,1,,96
20191205,520,AMDS15 - US 30 EB @ S Dakota Ave,2,,100
20191205,520,AMDS15 - US 30 WB @ S Dakota Ave,1,,100
20191205,520,AMDS15 - US 30 WB @ S Dakota Ave,2,1,100
20191205,520,AMDS17 - US 30 EB @ University B,1,,101
20191205,520,AMDS17 - US 30 EB @ University B,2,,104
20191205,520,AMDS17 - US 30 EB Off Ramp @ Uni,1,,88
20191205,520,AMDS17 - US 30 WB On Ramp @ Univ,1,,92
20191205,520,BNDS01 - US 30 EB @ MM 135.5,1,,95
20191205,520,BNDS01 - US 30 EB @ MM 135.5,2,1,93
20191205,520,CBDS01 - I-80 WB On Ramp @ I-29,1,,104
20191205,520,CBDS04 - I-29 SB Off Ramp @ I-80,1,2,90
20191205,520,CBDS14 - I-80 WB @ I-80/29 Inter,1,,88
20191205,520,CBDS20 - I-80 EB @ Harry Langdon,1,,106
20191205,520,CBDS20 - I-80 EB @ Harry Langdon,2,,81
20191205,520,CBDS22 - I-80 WB @ East of Madis,1,,117
20191205,520,CBDS22 - I-80 WB @ East of Madis,2,1,77
20191205,520,CBDS33 - I-29 NB Off Ramp @ 9th,1,,97
20191205,520,CBDS34 - I-29 NB @ 9th Ave On Ra,1,,113
20191205,520,CBDS34 - I-29 NB @ 9th Ave On Ra,2,,116
20191205,520,CBDS35 - I-29 SB On Ramp @ I-480,1,,106
20191205,520,CBDS40 - I-29 SB Off Ramp @ Ave,1,,82
20191205,520,CBDS46 - I-29 NB @ MM 59.4,1,,132
20191205,520,CBDS46 - I-29 NB @ MM 59.4,2,1,109
20191205,520,CBDS49 - I-680 WB @ I-29 South I,1,,87
20191205,520,CBDS49 - I-680 WB @ I-29 South I,2,,77
20191205,520,CBDS51 - I-680 WB @ I-29 SB On R,1,1,127
20191205,520,CBDS51 - I-680 WB @ I-29 SB On R,2,,108
20191205,520,CBDS52 - I-29 NB @ MM 44.60,1,,114
20191205,520,CBDS52 - I-29 NB @ MM 44.60,2,,113
20191205,520,CBDS61 - I-29/80 NB Off Ramp @ I,1,,106
20191205,520,CBDS61 - I-29/80 NB Off Ramp @ I,2,,96
20191205,520,CBDS73 - I-80 EB Off Ramp @ to S,1,,96
20191205,520,CBDS78 - I-29/80 NB @ S Expway S,1,,100
20191205,520,CBDS78 - I-29/80 NB @ S Expway S,2,,94
20191205,520,CBDS78 - I-29/80 NB @ S Expway S,3,,95
20191205,520,CBDS80 - I-29 NB @ I-80 WB East,1,,98
20191205,520,CBDS80 - I-29 NB @ I-80 WB East,2,,94
20191205,520,CBDS82 - I-80 WB @ West of Madis,2,1,109
20191205,520,CBDS82 - I-80 WB @ West of Madis,3,,92
20191205,520,CBDS84 - I-80/29 EB @ Indian Cre,1,1,79
20191205,520,CBDS84 - I-80/29 EB @ Indian Cre,2,,61
20191205,520,CBDS84 - I-80/29 EB @ Indian Cre,3,,48
20191205,520,CBDS85 - I-80 EB @ East of S 24t,1,,117
20191205,520,CBDS85 - I-80 EB @ East of S 24t,2,,94
20191205,520,CBDS85 - I-80 EB @ East of S 24t,3,1,101
20191205,520,CRDS01 - I-380 SB @ Cedar Rapids,1,,121
20191205,520,CRDS01 - I-380 SB @ Cedar Rapids,2,2,118
20191205,520,CRDS10 - I-380 NB On Ramp @ 33rd,1,,119
20191205,520,CRDS10 - I-380 SB @ 33rd Ave SW,1,,98
20191205,520,CRDS10 - I-380 SB @ 33rd Ave SW,2,1,100
20191205,520,CRDS10 - I-380 SB @ 33rd Ave SW,3,,87
20191205,520,CRDS19 - I-380 NB @ Cedar River,1,,97
20191205,520,CRDS19 - I-380 NB @ Cedar River,2,,93
20191205,520,CRDS19 - I-380 NB @ Cedar River,3,,66
20191205,520,CRDS20 - I-380 NB @ 4th St NE,1,,106
20191205,520,CRDS20 - I-380 NB @ 4th St NE,2,1,98
20191205,520,CRDS20 - I-380 NB @ 4th St NE,3,,97
20191205,520,CRDS20 - I-380 NB Off Ramp @ 7th,1,,87
